"","CiA","CiB","CiC","CiD","CiE","CiF","HmA","HmB","HmC","HmD","HmE","HmF","MsA","MsB","MsC","MsD","MsE","MsF","PfA","PfB","PfC","PfD","PfE","PfF","ScA","ScB","ScC","ScD","ScE","ScF"
"g_Hapalosiphon",7.63071025124877e-06,0,1.32340777502068e-06,1.03432404337955e-06,5.03440596946297e-06,3.8949289795109e-06,3.87265172081279e-06,5.99250936329588e-06,1.00374172610119e-05,7.96446362523269e-06,9.15009704821682e-06,3.64868957313981e-06,0,1.00270806380332e-06,0,6.15098074312459e-07,0,0,0,0,0,2.23079840274834e-07,0,0,2.27893218353608e-06,1.38988151625832e-05,0,4.33915155701775e-06,0,0
"g_Haploplasma",7.63071025124877e-07,5.11405885463492e-06,6.61703887510339e-07,4.65445819520798e-06,3.35627064630865e-06,3.8949289795109e-06,1.85887282599014e-05,3.71535580524345e-05,4.40531090899966e-05,4.61938890263496e-05,4.38442150227056e-05,4.45950947828199e-05,0,7.26963346257405e-06,0,3.69058844587475e-06,0,0,0.000126211795567734,1.11545091231684e-05,1.35791007633599e-05,1.60617484997881e-05,1.78597669484264e-05,0.000138798189707545,0,2.19454976251314e-06,0,1.7356606228071e-06,6.62240691379282e-07,9.20509409907443e-07
"g_Harryflintia",0,0,0,0,0,0,0,0,0,0,0,0,0,3.10839499779028e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"g_Hartmannibacter",5.34149717587414e-06,1.63649883348318e-05,1.98511166253102e-06,4.1372961735182e-06,1.55227517391775e-05,4.03656276058403e-05,2.3623175496958e-05,1.71785268414482e-05,3.29004232444278e-05,3.07959260175664e-05,3.01190694503804e-05,1.86488578182701e-05,2.83497795804638e-05,2.00541612760663e-06,0,2.89096094926856e-05,0,2.7282300880127e-06,4.05825709221009e-07,1.39431364039605e-06,1.42937902772209e-06,6.69239520824503e-07,5.25287263189011e-07,0,0,7.3151658750438e-07,0,4.33915155701775e-06,6.62240691379282e-07,0
"g_Hasllibacter",1.52614205024975e-06,6.13687062556191e-06,0,2.58581010844888e-06,4.61487213867439e-06,1.41633781073124e-06,7.35803826954431e-06,6.39200998751561e-06,7.80688009189813e-06,5.3096424168218e-06,6.48131874248691e-06,6.89196919370852e-06,0,5.01354031901658e-07,0,6.15098074312459e-07,0,0,0,0,0,2.23079840274834e-07,5.25287263189011e-07,0,7.59644061178694e-07,0,0,0,0,0
"g_Hassalia",2.28921307537463e-06,1.02281177092698e-06,0,1.55148606506933e-06,2.51720298473149e-06,3.8949289795109e-06,3.09812137665023e-06,7.19101123595506e-06,3.90344004594907e-06,6.37157090018616e-06,4.95630256778411e-06,5.27032938342417e-06,0,1.00270806380332e-06,0,0,0,0,0,0,0,0,1.31321815797253e-07,0,7.59644061178694e-07,2.19454976251314e-06,0,3.4713212456142e-06,6.62240691379282e-07,2.76152822972233e-06
"g_Hathewaya",9.91992332662339e-06,3.78440355242984e-05,4.63192721257237e-06,1.49976986290035e-05,2.51720298473149e-05,8.49802686438742e-06,1.27797506786822e-05,1.87765293383271e-05,2.89969831984788e-05,6.90253514186834e-05,9.34072407005467e-05,2.22975473914099e-05,3.37497375957902e-05,0.000660784614046386,0.000235156702224427,4.30568652018721e-06,0,4.09234513201905e-05,0.000162330283688404,0.000143962883370893,0.000207259959019703,0.000318111852231914,0.000300332992728317,0.000555192758830182,0.00193633271194449,0.00181342962042336,0.00268370096897777,0.00196563565532904,0.00233241171503783,0.0017931523304997
"g_Hazenella",3.05228410049951e-06,1.02281177092698e-06,1.32340777502068e-06,5.17162021689775e-06,2.51720298473149e-06,3.54084452682809e-06,6.58350792538175e-06,3.1960049937578e-05,2.62088117370866e-05,1.32741060420545e-05,1.60126698343794e-05,1.45947582925592e-05,0,1.42885899091973e-05,1.16286281319772e-05,0,0,0,4.05825709221009e-07,1.04573523029704e-06,7.00395723583825e-05,1.65079081803377e-05,1.27382161323335e-05,1.53588160741956e-05,2.27893218353608e-06,7.3151658750438e-07,1.02353202478176e-06,3.4713212456142e-06,0,9.20509409907443e-07
"g_Helcobacillus",1.52614205024975e-06,1.02281177092698e-05,6.61703887510339e-07,1.55148606506933e-06,5.03440596946297e-06,3.54084452682809e-06,7.16440568350367e-05,5.75280898876405e-05,5.68786978124007e-05,6.15918520351328e-05,6.25256631628149e-05,7.62170710833649e-05,6.74994751915804e-07,2.50677015950829e-07,0,4.92078459449967e-06,0,0,0,6.97156820198027e-07,0,2.23079840274834e-06,1.83850542116154e-06,1.13769007957004e-06,7.59644061178694e-07,0,0,0,1.98672207413785e-06,1.84101881981489e-06
"g_Helcococcus",1.06829943517483e-05,2.65931060441016e-05,7.94044665012407e-06,4.96475540822184e-05,5.49589318333041e-05,5.13422456390074e-05,1.39415461949261e-05,2.67665418227216e-05,4.01496690440475e-05,4.03532823678457e-05,4.38442150227056e-05,3.20273862531161e-05,6.74994751915804e-07,4.53725398871001e-05,0.000511659637806996,3.07549037156229e-06,0,0.000163693805280762,9.29340874116112e-05,4.21779876219807e-05,5.00282659702732e-06,4.37236486938675e-05,3.66387866074335e-05,0.000148468555383891,4.78575758542577e-05,2.41400473876445e-05,2.66118326443257e-05,3.64488730789491e-05,3.77477194086191e-05,3.03768105269456e-05
"g_Helicobacter",0.000112171440693357,0.0002577485662736,1.38957816377171e-05,0.000190832786003527,8.3067698496139e-05,8.88751976233852e-05,7.51294433837682e-05,8.46941323345818e-05,9.59130982718913e-05,0.000118935990136808,9.76010351809794e-05,7.50008412256516e-05,3.1049758588127e-05,0.000644239930993631,0.000195102538658728,6.21249055055583e-05,5.77283879347669e-05,0.00013095504422461,3.77417909575539e-05,3.48578410099014e-05,2.21553749296924e-05,7.38394271309702e-05,5.83068862139802e-05,8.07759956494731e-05,0.000127620202278021,0.000208482227438748,6.85766456603777e-05,0.00010500746767983,5.56282180758597e-05,8.37663563015773e-05
"g_Heliobacterium",1.98398466532468e-05,7.15968239648889e-06,1.32340777502068e-06,2.37894529977297e-05,1.8039954723909e-05,2.05368982556029e-05,2.51722361852831e-05,3.39575530586767e-05,2.2863005983416e-05,2.86720690508377e-05,2.89753073193533e-05,2.79732867274052e-05,5.39995801532643e-06,0.000414870461398622,2.8425535433722e-05,1.84529422293738e-06,0,2.7282300880127e-06,8.92816560286221e-06,5.57725456158422e-06,2.64435120128587e-05,1.56155888192384e-05,1.69405142378456e-05,0.000119457458354855,7.59644061178694e-06,1.24357819875745e-05,0,2.25635880964923e-05,1.32448138275856e-06,2.76152822972233e-06
"g_Heliomarina",7.63071025124877e-07,0,0,0,1.25860149236574e-06,3.54084452682809e-07,3.87265172081279e-07,3.99500624219725e-07,5.57634292278438e-07,1.06192848336436e-06,3.81254043675701e-07,4.0540995257109e-07,0,0,0,6.15098074312459e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"g_Heliomicrobium",2.13659887034965e-05,2.55702942731746e-05,5.29363110008271e-06,2.22379669326603e-05,2.89478343244121e-05,1.4871547012678e-05,4.95699420264037e-05,5.95255930087391e-05,4.85141834282241e-05,6.53086017269081e-05,5.79506146387065e-05,5.14870639765284e-05,3.1049758588127e-05,0.000236388426041632,5.42669312825602e-05,8.54986323294318e-05,2.88641939673835e-05,5.45646017602541e-05,0.00121585382482614,0.000583868836915848,0.000864774311771865,0.00252124835478618,0.0026530946445519,0.00185955443505724,7.59644061178694e-07,1.17042654000701e-05,2.04706404956351e-06,5.2069818684213e-06,3.97344414827569e-06,4.60254704953721e-06
"g_Heliophilum",7.63071025124877e-06,0,0,4.1372961735182e-06,4.19533830788581e-06,2.12450671609686e-06,1.9363258604064e-05,2.51685393258427e-05,1.67290287683531e-05,1.91147127005585e-05,1.9062702183785e-05,2.2702957343981e-05,2.02498425574741e-06,1.0277757653984e-05,0,1.23019614862492e-06,0,5.45646017602541e-06,4.05825709221009e-07,3.13720569089112e-06,2.14406854158314e-06,4.46159680549669e-07,1.05057452637802e-06,7.96383055699031e-06,0,3.6575829375219e-06,0,0,5.29792553103425e-06,1.84101881981489e-06
"g_Heliorestis",3.43381961306194e-05,3.06843531278095e-06,1.98511166253102e-06,1.49976986290035e-05,1.72008870623318e-05,1.20388713912155e-05,2.12995844644704e-05,2.95630461922597e-05,2.2863005983416e-05,1.69908557338297e-05,3.16440856250832e-05,1.58109881502725e-05,2.02498425574741e-05,3.38413971533619e-05,1.93810468866286e-05,1.78378441550613e-05,0,2.18258407041016e-05,4.4640828014311e-06,7.6687250221783e-06,7.14689513861046e-07,5.35391616659602e-06,7.2226998688489e-06,6.93990948537727e-05,7.59644061178694e-07,2.19454976251314e-06,0,8.67830311403551e-07,0,2.76152822972233e-06
"g_Hellea",7.63071025124877e-07,0,0,0,4.19533830788581e-07,0,4.64718206497535e-06,7.99001248439451e-06,3.34580575367063e-06,6.90253514186834e-06,6.10006469881121e-06,8.51360900399288e-06,6.74994751915804e-07,2.50677015950829e-07,0,6.76607881743705e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"g_Heminiphilus",0,2.04562354185397e-06,0,0,2.51720298473149e-06,0,0,0,0,5.3096424168218e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"g_Henriciella",0.000108356085567732,1.02281177092698e-05,7.27874276261373e-06,0.000129807667444134,0.000113693668143705,6.55056237463197e-05,3.83392520360466e-05,4.7940074906367e-05,4.79565491359457e-05,3.92913538844813e-05,3.27878477561103e-05,2.7162466822263e-05,2.56498005728005e-05,2.15582233717713e-05,5.16827916976763e-06,0.000102106280335868,5.77283879347669e-05,4.09234513201905e-05,4.05825709221009e-07,3.13720569089112e-06,7.14689513861046e-07,1.33847904164901e-06,3.93965447391758e-07,3.41307023871013e-06,7.59644061178694e-07,0,0,8.67830311403551e-07,0,9.20509409907443e-07
"g_Hephaestia",3.81535512562438e-06,3.06843531278095e-06,0,2.0686480867591e-06,3.35627064630865e-06,2.47859116877967e-06,1.27797506786822e-05,1.55805243445693e-05,8.92214867645501e-06,1.06192848336436e-05,8.38758896086542e-06,1.05406587668483e-05,6.74994751915804e-07,5.01354031901658e-07,0,4.30568652018721e-06,0,0,4.05825709221009e-07,0,1.5008479791082e-05,4.46159680549669e-07,0,0,0,0,0,0,0,0
"g_Herbaspirillum",0.00174056500830984,0.000186151742308711,3.63937138130687e-05,0.000531642558297089,0.00037254604174026,0.000281851224335516,0.000260629460810701,0.000264469413233458,0.000292200369153902,0.000299463832308749,0.000319490888600237,0.000228651213250095,0.000505571069184937,3.25880120736078e-05,4.13462333581411e-05,0.000938639661400812,0.0010391109828258,0.000188247876072876,0.000194796340426085,0.000161391803875843,0.000245138503254339,0.000145894215539742,0.000158505431667284,7.22433200526978e-05,8.35608467296564e-06,3.21867298501927e-05,2.14941725204169e-05,1.90922668508781e-05,1.39070545189649e-05,1.38076411486116e-05
"g_Herbiconiux",0.000559331061416535,0.00119668977198457,0.160886683209264,0.0129321535143745,0.00298414413839918,0.00249558722250844,0.000348925920045233,0.000380724094881398,0.00035354014130453,0.000310083117142393,0.000326734715430076,0.000321895502341445,4.58996431302747e-05,1.72967141006072e-05,1.29206979244191e-06,6.0279611282621e-05,0,5.45646017602541e-06,1.78563312057244e-05,2.09147046059408e-06,4.28813708316627e-06,3.12311776384768e-06,2.4951145001478e-06,3.98191527849515e-06,0.000643418519818354,0.000750536018779494,0.000818825619825406,0.000497266768434235,0.000932434893462029,0.000661846265723451
"g_Herbidospora",4.19689063818682e-05,2.04562354185397e-05,3.3085194375517e-06,2.63752631061785e-05,3.18845711399322e-05,2.4077742782431e-05,0.000587868531219382,0.000703121098626717,0.000595553424153372,0.000559105346491335,0.000698838662057559,0.000760143661070793,2.02498425574741e-05,5.26421733496741e-06,0,1.78378441550613e-05,0,3.54669911441651e-05,0,0,0,1.11539920137417e-06,1.18189634217527e-06,0,7.59644061178694e-07,7.3151658750438e-07,0,0,0,9.20509409907443e-07
"g_Herbihabitans",2.28921307537463e-06,9.20530593834286e-06,0,1.03432404337955e-06,6.7125412926173e-06,4.95718233755933e-06,0.000125086650582253,0.000118252184769039,0.000131601692977711,9.50425992611102e-05,0.000126576342500333,0.000122028395723898,3.37497375957902e-06,0,0,1.29170595605616e-05,0,0,2.02912854610505e-06,0,0,0,3.93965447391758e-07,0,0,7.3151658750438e-07,0,0,0,0
"g_Herbinix",2.89966989547453e-05,2.65931060441016e-05,4.63192721257237e-06,0.000136530773726101,2.22352930317948e-05,1.55797159180436e-05,8.13256861370686e-06,1.99750312109863e-05,2.11901031065806e-05,3.2388818742613e-05,3.3169101799786e-05,1.09460687194194e-05,3.37497375957902e-06,0.000118570228544742,5.29748614901182e-05,1.4762353783499e-05,0,0.000133683274312622,1.13631198581883e-05,2.78862728079211e-05,9.29096368019359e-06,3.12311776384768e-05,2.48198231856808e-05,0.00011661323315593,4.55786436707216e-06,2.34085308001402e-05,6.14119214869054e-06,7.81047280263196e-06,9.27136967930995e-06,1.6569169378334e-05
"g_Herminiimonas",0.000225105952411839,7.26196357358159e-05,1.32340777502068e-05,0.000117395778923579,9.18779089426992e-05,0.000105517166899477,7.12567916629554e-05,5.87265917602996e-05,6.13397721506282e-05,4.7255817509714e-05,3.96504205422729e-05,3.6081485778827e-05,4.92746168898537e-05,3.00812419140995e-06,5.16827916976763e-06,8.91892207753065e-05,0,1.36411504400635e-05,1.17689455674093e-05,4.18294092118816e-06,1.35791007633599e-05,4.01543712494702e-06,3.67701084232308e-06,4.55076031828018e-06,7.59644061178694e-07,2.92606635001752e-06,4.09412809912703e-06,2.60349093421065e-06,3.31120345689641e-06,4.60254704953721e-06
"g_Herpetosiphon",7.17286763617384e-05,2.45474825022476e-05,1.32340777502068e-06,3.36155314098354e-05,4.9085458202264e-05,3.7178867531695e-05,9.02327850949381e-05,0.000105468164794007,0.000104835246948346,0.000105130919853072,9.53135109189252e-05,9.9325438379917e-05,7.42494227107384e-06,1.70460370846564e-05,2.06731166790705e-05,1.41472557091866e-05,2.88641939673835e-05,2.7282300880127e-06,1.70446797872824e-05,3.48578410099014e-07,2.85875805544418e-06,9.36935329154304e-06,9.19252710580769e-06,5.68845039785022e-06,0,4.38909952502628e-06,0,0,1.98672207413785e-06,1.84101881981489e-06
"g_Hespellia",5.34149717587414e-06,2.96615413568826e-05,1.98511166253102e-06,2.9995397258007e-05,4.36315184020124e-05,3.32839385521841e-05,1.9363258604064e-06,1.19850187265918e-06,1.17103201378472e-05,2.12385696672872e-06,4.57504852410841e-06,8.10819905142179e-07,4.04996851149482e-06,4.28657697275918e-05,2.06731166790705e-05,6.15098074312459e-07,0,1.09129203520508e-05,1.58272026596194e-05,1.32459795837625e-05,5.71751611088837e-06,2.07464251455596e-05,1.89103414748044e-05,3.69749275860264e-05,7.59644061178694e-07,3.6575829375219e-06,0,8.67830311403551e-07,0,0
"g_Heteroscytonema",0,0,0,0,0,0,3.87265172081279e-07,1.5980024968789e-06,5.57634292278438e-07,2.12385696672872e-06,1.1437621310271e-06,0,0,0,0,6.15098074312459e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"g_Heyndrickxia",3.96796933064936e-05,2.76159178150286e-05,1.19106699751861e-05,4.1372961735182e-05,2.93673681552007e-05,5.41749212604698e-05,1.89759934319827e-05,3.07615480649189e-05,2.62088117370866e-05,3.61055684343882e-05,2.36377507078934e-05,1.62163981028436e-05,1.61998740459793e-05,0.000199789581712811,4.78065823203506e-05,3.81360806073724e-05,2.88641939673835e-05,6.82057522003176e-05,0.0021634568558572,0.000611057952903571,0.000944104847810442,0.000743078947955473,0.000713996712489663,0.00149094284927654,0.00221512208239707,0.00786746089860961,0.00568572039766266,0.0113815945340576,0.0014767967417758,0.00262069029000649
"g_Hippea",9.91992332662339e-06,1.22737412511238e-05,1.32340777502068e-06,3.62013415182843e-06,8.39067661577162e-06,5.66535124292495e-06,6.58350792538175e-06,1.39825218476904e-05,8.92214867645501e-06,1.11502490753258e-05,1.75376860090822e-05,5.67573933599526e-06,0,5.51489435091824e-06,1.29206979244191e-06,1.78378441550613e-05,0,0,0,0,0,1.56155888192384e-06,3.41436721072857e-06,2.27538015914009e-06,0,1.46303317500876e-06,0,2.60349093421065e-06,1.98672207413785e-06,1.84101881981489e-06
"g_Hirschia",4.57842615074926e-06,2.04562354185397e-06,1.98511166253102e-06,1.55148606506933e-06,2.0976691539429e-06,3.54084452682809e-06,1.00688944741133e-05,8.78901373283396e-06,1.00374172610119e-05,5.84060665850398e-06,7.24382682983831e-06,4.45950947828199e-06,3.37497375957902e-06,0,1.29206979244191e-06,7.99627496606196e-06,0,0,0,0,0,6.69239520824503e-07,2.62643631594506e-07,1.70653511935507e-06,0,0,0,0,0,9.20509409907443e-07
"g_Histidinibacterium",4.57842615074926e-06,1.02281177092698e-06,0,3.10297213013865e-06,1.00688119389259e-05,3.54084452682809e-06,9.2943641299507e-06,9.58801498127341e-06,1.05950515532903e-05,1.27431418003723e-05,1.22001293976224e-05,8.51360900399288e-06,5.39995801532643e-06,5.01354031901658e-07,0,6.15098074312459e-06,0,0,0,0,0,0,0,0,7.59644061178694e-07,7.3151658750438e-07,0,0,0,0
"g_Histophilus",6.10456820099901e-06,2.04562354185397e-06,3.97022332506203e-06,2.58581010844888e-06,4.61487213867439e-06,5.66535124292495e-06,1.16179551624384e-06,0,1.11526858455688e-06,1.06192848336436e-06,1.1437621310271e-06,8.10819905142179e-07,0,4.2615092711641e-06,0,0,0,0,0,0,0,8.92319361099337e-07,3.93965447391758e-07,2.84422519892511e-06,1.21543049788591e-05,2.92606635001752e-06,7.1647241734723e-06,1.99600971622817e-05,4.63568483965497e-06,3.77408858062052e-05
"g_Hoeflea",0.000120565221969731,5.01177767754222e-05,8.60215053763441e-06,6.05079565377037e-05,0.000148514976099158,5.77157657872979e-05,0.000107659717838596,0.000121048689138577,0.00014275437882328,0.000130617203453816,0.00015250161747028,0.000103379537905628,9.04492967567177e-05,4.01083225521327e-06,2.58413958488382e-06,0.000131630987902866,2.88641939673835e-05,3.00105309681397e-05,2.06971111702715e-05,2.4400488706931e-06,2.78728910405808e-05,5.35391616659602e-06,9.58649255319945e-06,5.1196053580652e-06,6.07715248942955e-06,5.12061611253066e-06,4.09412809912703e-06,9.54613342543906e-06,1.32448138275856e-06,2.76152822972233e-06
"g_Holdemanella",3.05228410049951e-06,2.25018589603937e-05,0,2.94782352363172e-05,2.18157592010062e-05,7.435773506339e-06,3.09812137665023e-06,1.99750312109863e-06,1.61713944760747e-05,6.74324586936368e-05,4.00316745859486e-05,6.89196919370852e-06,6.74994751915804e-06,5.89090987484449e-05,2.97176052261639e-05,9.22647111468688e-06,0,2.7282300880127e-06,0.000192361386170758,9.37675923166347e-05,0.000185104584090011,0.000236464630691324,0.000237298521145636,9.95478819623789e-05,2.27893218353608e-06,1.5361848337592e-05,2.55883006195439e-05,6.07481217982485e-06,1.12580917534478e-05,1.10461129188893e-05
"g_Holdemania",9.91992332662339e-06,4.39809061498603e-05,5.95533498759305e-06,3.46498554532149e-05,8.05504955114075e-05,2.9743094025356e-05,3.13684789385836e-05,6.07240948813983e-05,6.02245035660713e-05,7.06182441437299e-05,0.000100269813486709,6.60818222690876e-05,6.74994751915804e-07,0.000174220526085826,0.000612441081617465,0,0,0.000291920619417359,6.45262877661405e-05,5.33324967451491e-05,6.78955038167994e-05,9.86012894014768e-05,9.67841782425753e-05,0.000213316889919383,0.000148130591929845,0.000190194312751139,4.91295371895244e-05,0.000306344099925453,2.64896276551713e-05,0.000162930165553617
"g_Holophaga",9.15685230149852e-06,1.53421765639048e-05,0,1.08604024554853e-05,1.76204208931204e-05,4.60309788487652e-06,1.62651372274137e-05,3.07615480649189e-05,3.73614975826553e-05,2.01766411839228e-05,3.73628962802187e-05,1.86488578182701e-05,6.74994751915804e-07,1.7547391116558e-06,0,4.30568652018721e-06,0,1.36411504400635e-05,0,0,0,4.46159680549669e-07,3.93965447391758e-07,1.13769007957004e-06,7.59644061178694e-07,0,0,0,0,9.20509409907443e-07
"g_Holospora",8.31747417386115e-05,2.04562354185397e-06,7.27874276261373e-06,3.72356655616638e-05,9.81709164045279e-05,3.54084452682809e-05,0.000424442628601082,0.000283245942571785,0.000184019316451885,0.000373798826144254,0.000184908211182715,0.000289057296183187,0,2.50677015950829e-06,4.90986521127925e-05,1.84529422293738e-06,0,0,0,0,0,2.23079840274834e-07,0,0,1.51928812235739e-06,0,1.02353202478176e-06,8.67830311403551e-07,8.60912898793066e-06,0
"g_Holzapfelia",0,1.02281177092698e-06,0,2.58581010844888e-06,1.67813532315432e-06,7.08168905365619e-07,6.19624275330047e-06,1.67790262172285e-05,1.84019316451885e-05,1.43360345254189e-05,8.76884300454112e-06,1.50001682451303e-05,0,7.52031047852488e-07,0,0,0,0,0,3.48578410099014e-07,0,4.46159680549669e-07,0,5.1196053580652e-06,8.65994229743711e-05,7.3151658750438e-07,1.84235764460716e-05,1.7356606228071e-06,5.29792553103425e-06,3.68203763962977e-06
"g_Hominisplanchenecus",0,0,0,0,0,0,0,0,5.57634292278438e-07,2.6548212084109e-06,1.1437621310271e-06,0,0,2.50677015950829e-07,0,0,0,0,0,1.74289205049507e-06,2.14406854158314e-06,0,3.93965447391758e-07,3.41307023871013e-06,9.11572873414433e-06,4.38909952502628e-06,0,4.33915155701775e-06,0,0
"g_Homoserinibacter",0,0,0,1.55148606506933e-06,4.19533830788581e-06,7.08168905365619e-07,4.56972903055909e-05,5.39325842696629e-05,4.51683776745535e-05,4.77867817513962e-05,5.6044344420328e-05,6.64872322216587e-05,3.37497375957902e-06,0,0,3.07549037156229e-06,0,0,1.62330283688404e-06,6.97156820198027e-07,0,2.23079840274834e-07,0,0,0,0,0,0,0,0
"g_Homoserinimonas",6.10456820099901e-06,1.22737412511238e-05,6.61703887510339e-07,3.62013415182843e-06,8.8102104465602e-06,3.8949289795109e-06,0.000141351787809667,0.000268464419475655,0.00017119372772948,0.000200704483355864,0.000203589659322824,0.000269192208507204,3.37497375957902e-06,2.50677015950829e-07,3.23017448110477e-05,6.15098074312459e-06,0,2.7282300880127e-06,8.11651418442019e-07,3.48578410099014e-07,7.14689513861046e-07,0,1.31321815797253e-07,0,0,0,0,1.7356606228071e-06,0,0
"g_Hongsoonwoonella",4.57842615074926e-06,7.15968239648889e-06,5.29363110008271e-06,5.17162021689775e-06,9.64927810813736e-06,3.18676007414528e-06,9.68162930203198e-06,1.11860174781523e-05,7.80688009189813e-06,7.43349938355052e-06,9.53135109189252e-06,7.29737914627961e-06,2.69997900766322e-06,5.01354031901658e-07,0,4.30568652018721e-06,0,5.45646017602541e-06,0,0,0,4.46159680549669e-07,5.25287263189011e-07,0,0,0,0,0,0,0
"g_Hormoscilla",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.84101881981489e-06
"g_Hornefia",3.05228410049951e-06,6.13687062556191e-06,0,1.03432404337955e-05,7.13207512340588e-06,1.31011247492639e-05,1.54906068832512e-06,2.79650436953808e-06,8.36451438417657e-06,1.06192848336436e-06,1.9062702183785e-06,2.02704976285545e-06,4.04996851149482e-06,2.98305648981487e-05,3.87620937732573e-06,2.46039229724984e-06,0,3.00105309681397e-05,0,1.15030875332675e-05,2.14406854158314e-06,8.25395409016887e-06,8.66723984261868e-06,3.58372375064564e-05,1.51928812235739e-06,1.46303317500876e-06,0,0,3.97344414827569e-06,0
"g_Horticoccus",7.17286763617384e-05,6.13687062556191e-05,4.63192721257237e-06,1.34462125639342e-05,4.06947815864924e-05,1.77042226341405e-05,4.91826768543225e-05,3.87515605493134e-05,5.01870863050594e-05,4.67248532680318e-05,4.11754367169757e-05,3.68923056839692e-05,2.22748268132215e-05,1.50406209570498e-06,1.29206979244191e-06,3.07549037156229e-05,0,8.18469026403811e-06,1.62330283688404e-06,1.74289205049507e-06,1.64378588188041e-05,6.02315568742053e-06,1.06370670795775e-05,2.27538015914009e-06,7.59644061178694e-07,2.19454976251314e-06,2.04706404956351e-06,0,3.97344414827569e-06,1.84101881981489e-06
"g_Hoyosella",2.97597699798702e-05,5.11405885463492e-05,9.26385442514475e-06,2.17208049109706e-05,4.23729169096467e-05,2.86808406673076e-05,0.000721475015587423,0.000876104868913858,0.000645740510458431,0.000681227122078236,0.000736201558337778,0.000852577130257002,0.000773543985695511,1.27845278134923e-05,8.26924667162821e-05,0.00127509830804973,2.88641939673835e-05,8.45751327283938e-05,7.62952333335498e-05,0.000193809596015052,0.000421666813178017,2.92234590760033e-05,3.67701084232308e-05,1.19457458354855e-05,4.55786436707216e-06,0,1.02353202478176e-06,6.07481217982485e-06,1.19203324448271e-05,1.19666223287968e-05
"g_Huaxiibacter",0,0,0,5.17162021689775e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"g_Hugenholtzia",4.57842615074926e-06,4.09124708370794e-06,1.32340777502068e-06,2.58581010844888e-06,3.77580447709723e-06,3.18676007414528e-06,2.71085620456895e-06,2.79650436953808e-06,3.34580575367063e-06,2.12385696672872e-06,5.71881065513551e-06,1.62163981028436e-06,0,4.2615092711641e-06,0,6.15098074312459e-07,0,5.45646017602541e-06,0,0,0,0,1.31321815797253e-07,0,1.51928812235739e-06,3.6575829375219e-06,0,8.67830311403551e-07,6.62240691379282e-07,0
"g_Humibacillus",1.67875625527473e-05,2.65931060441016e-05,5.29363110008271e-06,3.05125592796967e-05,5.28612626793612e-05,2.58481650458451e-05,0.00117457526692252,0.00138546816479401,0.00132772724991496,0.00111661780025762,0.00140949619946907,0.00143109713257595,8.77493177490545e-06,4.76286330306575e-06,1.29206979244191e-06,2.64492171954357e-05,0,5.45646017602541e-06,4.05825709221009e-07,1.74289205049507e-06,7.14689513861046e-07,1.78463872219867e-06,1.57586178956703e-06,1.13769007957004e-06,1.51928812235739e-06,2.19454976251314e-06,4.09412809912703e-06,4.33915155701775e-06,4.63568483965497e-06,3.68203763962977e-06
"g_Humibacter",9.15685230149852e-06,1.94334236476127e-05,1.98511166253102e-06,5.17162021689775e-06,1.59422855699661e-05,5.66535124292495e-06,0.000140577257465504,0.000176179775280899,0.000144984915992394,0.000151324808879421,0.000167370525173633,0.000161353161123294,4.04996851149482e-06,2.50677015950829e-07,2.58413958488382e-06,2.09133345266236e-05,0,2.7282300880127e-06,1.62330283688404e-06,4.53151933128718e-06,3.57344756930523e-06,1.56155888192384e-06,1.18189634217527e-06,1.13769007957004e-06,0,0,0,8.67830311403551e-07,0,0
"g_Humidesulfovibrio",1.52614205024975e-05,6.13687062556191e-06,6.61703887510339e-07,5.17162021689775e-06,5.03440596946297e-06,5.31126679024214e-06,1.82014630878201e-05,3.55555555555556e-05,2.34206402756944e-05,2.54862836007446e-05,2.63065290136234e-05,3.00003364902606e-05,0,1.25338507975415e-06,0,4.30568652018721e-06,0,2.45540707921143e-05,0,0,0,0,0,1.13769007957004e-06,0,0,0,0,0,0
"g_Humisphaera",0.000247998083165585,0.000206607977727251,3.37468982630273e-05,9.30891639041595e-05,0.000177043276592781,8.99374509814336e-05,0.000230810042560442,0.000200149812734082,0.000234764037049222,0.000188492305797174,0.000190245767794175,0.000165407260649005,0.000361122192274955,1.0277757653984e-05,2.19651864715124e-05,0.0007405780814722,0,9.27598229924319e-05,3.61184881206698e-05,0,2.07259959019703e-05,1.38309500970397e-05,1.82537323958181e-05,2.27538015914009e-06,9.87537279532302e-06,3.6575829375219e-06,2.04706404956351e-06,5.2069818684213e-06,1.32448138275856e-06,4.60254704953721e-06
