"","CiA","CiB","CiC","CiD","CiE","CiF","HmA","HmB","HmC","HmD","HmE","HmF","MsA","MsB","MsC","MsD","MsE","MsF","PfA","PfB","PfC","PfD","PfE","PfF","ScA","ScB","ScC","ScD","ScE","ScF"
"g_Dichotomosiphon",0,0,0,0,0,0,1.63398692810458e-05,1.49699478297318e-05,0,0,2.17194177024114e-05,8.24327554797174e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"g_Dicloster",0,0,0,0,0,0,8.16993464052288e-05,9.73046608932568e-05,0.000137856334006204,4.98735349649104e-05,0.000211764322598511,0.000197838613151322,0,0,0,9.80094285070224e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"g_Dicranema",0,0,0,0,0,0,0,0,4.92344050022156e-05,0,1.08597088512057e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"g_Dictyocha",0,0,0,0,0,0,0,7.48497391486591e-06,0,0,0,1.64865510959435e-05,0,0,0,0,0,0,0,0,2.74853640436468e-05,0,0,0,0,0,0,0,0,0
"g_Dictyochloris",0,0,0,0,0,0,8.16993464052288e-05,3.74248695743295e-05,9.84688100044311e-05,9.26222792205479e-05,2.17194177024114e-05,0.000131892408767548,0,0,0,0,0,0.000320752699668556,0,0,0,0,0,0,0,0,0,0,0,0
"g_Dictyococcus",0,0,0,0,0,0,0,0,0,0,5.42985442560285e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"g_Dictyocoela",5.49148819330038e-05,0,0,0,6.88681519231431e-05,0.00018699744436826,0.000204248366013072,0.00012724455655272,0.000354487716015952,0.000299241209789462,0.000173755341619291,0.000239054990891181,0.0023623813860184,0.00105405812377654,0.00350660066006601,9.80094285070224e-06,0,0.00021383513311237,1.20752529765499e-05,0.000309157237370927,0,0.000359537254404331,0.000258814932099141,0.000170881749829118,0,0,0,0,0.000335908632851864,0.00061012812690665
"g_Dictyopteris",0,0,0,7.57288905717531e-05,0,0,0,0,9.84688100044311e-06,0,5.42985442560285e-06,8.24327554797174e-06,0,0,0,0.000107810371357725,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"g_Dictyosphaerium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.90047142535112e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"g_Dictyostelium",0.000658978583196046,0.000214976710856324,0,7.57288905717531e-05,0.000482077063462002,0.000623324814560868,0.00345588235294118,0.00458080403589793,0.00414553690118655,0.0050514766128745,0.00483800029321214,0.00488826239994724,0.000105581290995236,0.00120463785574462,0,8.82084856563201e-05,0,0,1.20752529765499e-05,0.000123662894948371,0,0.000571029756995115,1.52244077705377e-05,0.000512645249487355,0.000255623721881391,0.000163907556138338,0,0.000424448217317487,0.000671817265703729,0.0012202562538133
"g_Dictyota",0,0,0,0,3.44340759615716e-05,0.000124664962912174,1.63398692810458e-05,0,0,7.12479070927291e-06,5.42985442560285e-06,8.24327554797174e-06,0,0,0,1.96018857014045e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"g_Diddensiella",0,0,0,0,0,0,3.26797385620915e-05,0,1.96937620008862e-05,5.69983256741833e-05,2.17194177024114e-05,3.2973102191887e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"g_Didinium",0,0,0,0,0,0,8.16993464052288e-06,7.48497391486591e-06,9.84688100044311e-06,0,0,8.24327554797174e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"g_Didymella",0.000329489291598023,0,0,0.000378644452858766,0,0.000373994888736521,1.63398692810458e-05,7.48497391486591e-06,2.95406430013293e-05,2.13743721278187e-05,2.71492721280142e-05,2.47298266439152e-05,0,0,0,0,0,0,1.20752529765499e-05,0,0.00164912184261881,4.22985005181566e-05,6.08976310821509e-05,0.000341763499658237,0,0,0,0.000424448217317487,0,0.0012202562538133
"g_Didymoeca",0,0,0,0,0,0,8.16993464052288e-06,1.49699478297318e-05,0,0,5.42985442560285e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"g_Didymosphaeria",5.49148819330038e-05,0,0,0,0.000103302227884715,0,1.63398692810458e-05,7.48497391486591e-06,1.96937620008862e-05,7.12479070927291e-06,5.42985442560285e-06,0,0,0,0,1.96018857014045e-05,0,0,0,0,0.000192397548305527,8.45970010363133e-05,0.000213141708787528,0,0,0,0,0,0,0
"g_Didymosphenia",0,0,0,0,0,0,0,7.48497391486591e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"g_Dileptus",0,0,0,0,0,0,0,5.23948174040613e-05,9.84688100044311e-06,1.42495814185458e-05,5.42985442560285e-05,8.24327554797174e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"g_Dimargaris",0.00071389346512905,0.000429953421712648,0,0.000302915562287012,0.000378774835577287,0.000249329925824347,0.00149509803921569,0.00151944970471778,0.00160504160307223,0.00193081828221296,0.00184072065027937,0.00148378959863491,0.000435522825355347,0.000301159463936154,0,2.94028285521067e-05,0,0.000106917566556185,0,0,0,0.000422985005181566,1.52244077705377e-05,0.000512645249487355,0,0.000491722668415014,0.000945179584120983,0.00169779286926995,0.00134363453140746,0
"g_Dinobryon",0,0,0,0,0,0,0,7.48497391486591e-06,0,0,5.42985442560285e-06,8.24327554797174e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"g_Dinophysis",0,0,0,0,0,0,2.45098039215686e-05,2.99398956594636e-05,0,0,4.34388354048228e-05,2.47298266439152e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"g_Diophryopsis",0,0,0,0,0,0,0,0,0,0,1.08597088512057e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"g_Diospyros",0,0,0,0,0,0,0,0,0,0,5.42985442560285e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"g_Dioszegia",0,0,0,0.000151457781143506,3.44340759615716e-05,6.23324814560868e-05,0.000269607843137255,0.000299398956594636,0.000118162572005317,0.000242242884115279,0.000146606069491277,0.000239054990891181,0,7.52898659840386e-05,0,0,0,0,0,0,0,0.000105746251295392,1.52244077705377e-05,0,0,0,0.000945179584120983,0,0,0
"g_Diphylleia",0,0,0,0,0,0,4.08496732026144e-05,5.98797913189273e-05,7.87750480035449e-05,5.69983256741833e-05,2.17194177024114e-05,8.24327554797174e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"g_Diplocarpon",0,0,0,0,0,0,0.000106209150326797,0.000119759582637855,0.000226478263010192,0.000242242884115279,0.000184615050470497,0.00018959533760335,0.00011877895236964,0,0,0,0,0,0,0,0,6.34477507772349e-05,1.52244077705377e-05,0.000170881749829118,0,0,0,0,0,0
"g_Diplodia",0.000329489291598023,0,0,0,3.44340759615716e-05,6.23324814560868e-05,3.26797385620915e-05,2.99398956594636e-05,2.95406430013293e-05,4.27487442556375e-05,7.0588107532837e-05,7.41894799317457e-05,1.31976613744045e-05,0,0,0.000362634885475983,0,0,0,0,0.000412280460654701,0,1.52244077705377e-05,0,0,0,0,0,0,0
"g_Diploneis",0,0,0,0,0,0,0,0,9.84688100044311e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"g_Diplonema",0.000274574409665019,0,0,0.000227186671715259,6.88681519231431e-05,0,2.45098039215686e-05,8.98196869783909e-05,8.8621929003988e-05,7.12479070927292e-05,5.97283986816313e-05,1.64865510959435e-05,0,0,0,0,0,0,1.20752529765499e-05,0,0,0,0,0,0,0,0,0,0,0
"g_Diploschistes",5.49148819330038e-05,0,0,0,0,0.000124664962912174,4.08496732026144e-05,8.2334713063525e-05,4.92344050022156e-05,9.26222792205479e-05,7.0588107532837e-05,8.24327554797174e-05,0,0,0,1.96018857014045e-05,0,0,0,6.18314474741854e-05,0,6.34477507772349e-05,9.13464466232264e-05,0,0,0,0,0,0,0
"g_Diplura",0,0,0,0,0,0,0,7.48497391486591e-06,0,0,0,0,0,0,0,9.80094285070224e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"g_Dipodascus",0,0,0,0,0,0,0,0,0,0,1.08597088512057e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"g_Dipsacomyces",0,0,0,0,0,0,8.16993464052288e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"g_Dipterosiphonia",0,0,0,0,0,0,0,0,0,0,0,8.24327554797174e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"g_Discoplastis",0,0,0,0,0,0,0,7.48497391486591e-06,9.84688100044311e-06,0,1.62895632768085e-05,0,0,0,0,9.80094285070224e-06,0,0,0,0,0,0,0,0.000170881749829118,0,0,0,0,0,0
"g_Discostella",0,0,0,0,0,0,4.08496732026144e-05,6.73647652337932e-05,0.000108315691004874,3.56239535463646e-05,4.88686898304256e-05,4.94596532878305e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"g_Dissoconium",0,0,0,0,0,0,9.80392156862745e-05,7.48497391486591e-05,7.87750480035449e-05,8.5497488511275e-05,9.77373796608513e-05,0.000123649133219576,0.000369534518483325,0.000752898659840385,0,0.000225421685566151,0,0,0,0,0.0042327460627216,0,0,0,0,0,0,0,0.000671817265703729,0.00183038438071995
"g_Dissophora",0,0,0,7.57288905717531e-05,6.88681519231431e-05,0,0.000939542483660131,0.00123502069595287,0.00088621929003988,0.00141783335114531,0.00136289346082632,0.00112108547452416,1.31976613744045e-05,7.52898659840386e-05,0,0.000107810371357725,0,0,2.41505059530997e-05,0,0,0.000169194002072627,1.52244077705377e-05,0.000170881749829118,0.000511247443762781,0,0,0,0,0
"g_Ditylum",0,0,0,0,0,0,8.16993464052288e-06,1.49699478297318e-05,3.93875240017724e-05,7.12479070927291e-06,5.42985442560285e-06,1.64865510959435e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"g_Diutina",0,0,0,7.57288905717531e-05,3.44340759615716e-05,0,0.00112745098039216,0.00130987043510153,0.0012111663630545,0.00230843218980442,0.00287239299114391,0.00150851942527883,0,0.000150579731968077,0,3.9203771402809e-05,0,0,0,0,0,2.11492502590783e-05,0,0,0,0,0,0,0,0
"g_Diversispora",0.000439319055464031,0,0.000582750582750583,0,0.00065424744326986,0.000249329925824347,0.00107843137254902,0.00124250566986774,0.00115208507705184,0.00131808628121549,0.00159637720112724,0.00130243753657954,5.27906454976178e-05,0,0,0.000107810371357725,0,0,2.41505059530997e-05,6.18314474741854e-05,0.000192397548305527,0.000824820760104054,0,0.000512645249487355,0.000255623721881391,0.000983445336830028,0.00189035916824197,0,0.000335908632851864,0.00061012812690665
"g_Dixoniella",0,0,0,0,0,0,1.63398692810458e-05,1.49699478297318e-05,9.84688100044311e-06,1.42495814185458e-05,5.42985442560285e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"g_Dothidotthia",0,0,0,0,0,0,0,1.49699478297318e-05,0,2.13743721278187e-05,2.17194177024114e-05,0,1.31976613744045e-05,0,0,0,0,0.00021383513311237,2.41505059530997e-05,0,0.000109941456174587,4.22985005181566e-05,3.04488155410755e-05,0,0,0,0,0,0,0
"g_Dothistroma",0,0,0,0,0,0,1.63398692810458e-05,1.49699478297318e-05,0,3.56239535463646e-05,1.62895632768085e-05,8.24327554797174e-06,0,0,0,9.80094285070224e-06,0,0,0,0,0.0029409339526702,0,1.52244077705377e-05,0,0,0.000163907556138338,0,0,0,0
"g_Draparnaldia",0,0,0,0,0,0,8.16993464052288e-06,0,9.84688100044311e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"g_Drechmeria",0.000164744645799012,0,0,0.000454373343430519,6.88681519231431e-05,0,0,2.24549217445977e-05,9.84688100044311e-06,6.41231163834562e-05,2.71492721280142e-05,9.06760310276892e-05,0.000554301777724987,0,0,9.80094285070224e-06,0.00176678445229682,0.00021383513311237,0,0,0,0.000148044751813548,0.000182692893246453,0,0,0,0,0,0,0.00061012812690665
"g_Drechslerella",5.49148819330038e-05,0,0,0,0,0.000124664962912174,0.000155228758169935,0.000254489113105441,0.000216631382009748,0.000163870186313277,0.000206334468172908,0.000123649133219576,1.31976613744045e-05,0.000150579731968077,0,0,0,0,0,0,0,6.34477507772349e-05,0,0,0,0,0,0.000424448217317487,0.000335908632851864,0.00061012812690665
"g_Drepanopeziza",0,0,0,7.57288905717531e-05,3.44340759615716e-05,6.23324814560868e-05,8.16993464052288e-06,0,2.95406430013293e-05,0,0,8.24327554797174e-06,1.31976613744045e-05,0,0,3.9203771402809e-05,0,0,0,0,0,2.11492502590783e-05,3.04488155410755e-05,0,0,0,0,0.000848896434634975,0,0
"g_Drosophila",0,0,0,0,0,0,0,0,0,2.84991628370917e-05,1.08597088512057e-05,0,0,0,0,0,0,0,0,0,0,0.000105746251295392,0,0,0,0,0,0,0,0
"g_Dumontia",0,0,0,0,0,0,0,7.48497391486591e-06,2.95406430013293e-05,0,1.62895632768085e-05,2.47298266439152e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"g_Dunaliella",0.00181219110378913,0.00300967395198853,0.00466200466200466,0.00302915562287012,0.00189387417788644,0.00355295144299695,0.0029656862745098,0.00248501133973548,0.00257003594111565,0.00238680488760643,0.0024705837636493,0.00286865989069417,0.00157052170355413,0.00647492847462732,0.000206270627062706,0.00368515451186404,0,0.00106917566556185,0.000374332842273046,0.00105113460706115,2.74853640436468e-05,0.000296089503627096,3.04488155410755e-05,0.00170881749829118,0.00357873210633947,0.00409768890345845,0,0.00509337860780985,0.00335908632851864,0.00061012812690665
"g_Durinskia",0,0,0,0,0,0,0.000277777777777778,0.000187124347871648,0.000167396977007533,0.00128246232766912,0.000287782284556951,0.000552299461714107,0,0,0,0.000186217914163343,0,0.000106917566556185,0,0,0,0,0,0,0,0,0,0,0,0
"g_Durotheca",0,0,0.000582750582750583,0,0,0,0.000138888888888889,0.000157184452212184,0.000187090739008419,0.000106871860639094,0.00011402694293766,9.06760310276892e-05,0,0,0,9.80094285070224e-06,0,0,0,0,0,4.22985005181566e-05,0,0,0,0.000163907556138338,0,0,0,0
"g_Durusdinium",0,0,0,0,0,0,0,1.49699478297318e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"g_Dysnectes",0,0,0,0,0,0,1.63398692810458e-05,1.49699478297318e-05,9.84688100044311e-06,0,3.25791265536171e-05,3.2973102191887e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"g_Earliella",0,0,0,0,0,0,2.45098039215686e-05,0,0,7.12479070927291e-06,2.17194177024114e-05,8.24327554797174e-06,3.95929841232134e-05,0,0,9.80094285070224e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"g_Ectocarpus",0.0112575507962658,0.00938731637405948,0.0134032634032634,0.0102234002271867,0.00946937088943218,0.0104718568846226,0.00314542483660131,0.00335326831385993,0.00253064841711388,0.00320615581917281,0.00298099007965596,0.00320663418816101,0.00500191366089929,0.0110676102996537,0.000206270627062706,0.00676265056698454,0,0.00267293916390463,6.03762648827493e-05,0.00148395473938045,0,0.000296089503627096,6.08976310821509e-05,0.00495557074504443,0.0115030674846626,0.0139321422717587,0.0103969754253308,0.0123089983022071,0.0127645280483708,0.0152532031726663
"g_Edaphochlamys",0.00367929708951126,0.00874238624149051,0.00641025641025641,0.00469519121544869,0.00354670982404187,0.00479960107211868,0.00243464052287582,0.00190866834829081,0.00170351041307666,0.00163870186313277,0.00157465778342483,0.00208554871363685,0.00175528896279579,0.00399036289715404,0.000412541254125413,0.00364595074046123,0.0088339222614841,0.000855340532449481,0.000326031830366846,0,0,0.000296089503627096,0.000274039339869679,0.000512645249487355,0.0028118609406953,0.00376987379118177,0,0.00551782682512733,0.00335908632851864,0.00305064063453325
"g_Edaphochlorella",5.49148819330038e-05,0,0,7.57288905717531e-05,6.88681519231431e-05,0.000124664962912174,0.000106209150326797,0.000142214504382452,0.000167396977007533,6.41231163834562e-05,8.14478163840427e-05,2.47298266439152e-05,0,7.52898659840386e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"g_Edenia",0,0,0,0,0,0,0,0,0,0,0,8.24327554797174e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"g_Edhazardia",0,0,0,0.000151457781143506,0,0,0.000302287581699346,0.000449098434891954,0.000354487716015952,0.000427487442556375,0.000412668936345817,0.000436893604042502,5.27906454976178e-05,0.00414094262912212,0,0,0,0,0,0.00080380881716441,0,8.45970010363133e-05,6.08976310821509e-05,0.000170881749829118,0,0,0,0,0,0
"g_Eimeria",0.000219659527732015,0.000214976710856324,0.00116550116550117,0.000302915562287012,6.88681519231431e-05,0.000249329925824347,0.00053921568627451,0.00124250566986774,0.00572103786125745,0.000926222792205479,0.00194388788436582,0.00646272802960985,0,0.00127992772172866,0,1.96018857014045e-05,0,0,0,0,0,4.22985005181566e-05,0,0,0.00434560327198364,0.00327815112276676,0.00283553875236295,0.00169779286926995,0.027208599261001,0.0036607687614399
"g_Elaphomyces",0,0.000143317807237549,0,0.000151457781143506,0.000103302227884715,0,0.000106209150326797,0.000172154400041916,0.000137856334006204,0.000163870186313277,0.000146606069491277,0.00018959533760335,2.63953227488089e-05,0.000150579731968077,0,5.88056571042134e-05,0,0.000106917566556185,0.00150940662206873,0,0.000357309732567408,8.45970010363133e-05,0,0.000341763499658237,0,0.00081953778069169,0,0.000424448217317487,0,0
"g_Eleocharis",5.49148819330038e-05,7.16589036187746e-05,0,7.57288905717531e-05,0.000137736303846286,6.23324814560868e-05,6.5359477124183e-05,6.73647652337932e-05,9.84688100044311e-06,2.84991628370917e-05,4.88686898304256e-05,7.41894799317457e-05,0.000303546211611302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"g_Eleutherodactylus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000317238753886175,0,0,0,0,0,0,0,0
"g_Elliptochloris",0,0,0,0,0,0,0,7.48497391486591e-06,0,1.42495814185458e-05,5.42985442560285e-06,8.24327554797174e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"g_Elongisporangium",0,0,0,0,0,0,0,0,0,0,5.42985442560285e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"g_Elsinoe",0.000164744645799012,0,0,7.57288905717531e-05,0.000585379291346717,0,7.35294117647059e-05,3.74248695743295e-05,4.92344050022156e-05,5.69983256741833e-05,5.42985442560285e-05,0.000123649133219576,3.95929841232134e-05,0,0,2.94028285521067e-05,0,0.000534587832780926,0,0,0.0085204628535305,0.000169194002072627,3.04488155410755e-05,0,0,0.000163907556138338,0,0,0,0
"g_Emergomyces",0,0.000143317807237549,0,0,0,0.00018699744436826,4.08496732026144e-05,5.23948174040613e-05,8.8621929003988e-05,8.5497488511275e-05,3.25791265536171e-05,7.41894799317457e-05,0,0,0,0,0,0,0,0,0.000109941456174587,0,0,0,0.000255623721881391,0,0,0,0,0
"g_Emericellopsis",0.000274574409665019,0.000859906843425296,0,0.00787580461946233,0,0.00018699744436826,0.000106209150326797,0.000299398956594636,0.000196937620008862,0.000185244558441096,0.000271492721280142,0.00018959533760335,0.000527906454976178,0.000376449329920193,0,9.80094285070224e-05,0,0.00021383513311237,0.00415388702393315,0.000123662894948371,5.49707280872935e-05,0.000190343252331705,0.000274039339869679,0.000170881749829118,0,0,0,0,0,0
"g_Emiliania",0.000219659527732015,0.000788247939806521,0.00174825174825175,0.000681560015145778,0.000929720050962432,0.000498659851648694,0.00224673202614379,0.0029415947485423,0.00288513613312983,0.00311353353995226,0.00317646483897767,0.00273676748192662,0.000224360243364876,0.000828188525824424,0,0.000764473542354774,0,0.00149684593178659,0,6.18314474741854e-05,0,0.000296089503627096,3.04488155410755e-05,0,0.00102249488752556,0.00180298311752172,0,0.000848896434634975,0,0.0012202562538133
"g_Emmonsia",0,0,0,0,0,0,5.71895424836601e-05,1.49699478297318e-05,9.84688100044311e-06,4.27487442556375e-05,6.51582531072342e-05,1.64865510959435e-05,0.000290348550236898,0,0,0,0,0,0.000229429806554447,0,0,2.11492502590783e-05,3.04488155410755e-05,0,0,0,0,0,0,0
"g_Encephalitozoon",0.000219659527732015,0,0,7.57288905717531e-05,0.000103302227884715,6.23324814560868e-05,0.000408496732026144,0.000426643513147357,0.000305253311013736,0.000349114744754373,0.000309501702259362,0.000511083083974248,0,0.000225869597952116,0,1.96018857014045e-05,0,0.000534587832780926,0,0.000185494342422556,0,6.34477507772349e-05,0.00013701966993484,0.0796308954203691,0.00511247443762781,0.00180298311752172,0,0,0,0.0024405125076266
"g_Encyonema",0,0,0,0,0,0,0,0,0,0,0,8.24327554797174e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"g_Encyonopsis",0,0,0,0,0,0,0,0,0,0,5.42985442560285e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"g_Endocarpon",5.49148819330038e-05,0,0,0,6.88681519231431e-05,6.23324814560868e-05,0.000163398692810458,0.000254489113105441,0.000246172025011078,0.000277866837661644,0.000325791265536171,0.000197838613151322,0,0.000150579731968077,0,3.9203771402809e-05,0,0,0,6.18314474741854e-05,0,6.34477507772349e-05,7.61220388526886e-05,0,0,0.000163907556138338,0,0,0,0
"g_Endogone",0.000274574409665019,0.000429953421712648,0.000582750582750583,0.000151457781143506,0.000516511139423574,0.000249329925824347,0.000833333333333333,0.00107035126982582,0.000905913052040766,0.00104021944355385,0.00117284855593022,0.00117878840335996,0.000197964920616067,7.52898659840386e-05,0,8.82084856563201e-05,0,0,0,0.000123662894948371,0,0.000232641752849861,1.52244077705377e-05,0.000170881749829118,0,0.000655630224553352,0,0,0,0
"g_Engelmanniella",0,0,0,0,0,0,0,0,0,7.12479070927291e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"g_Enibas",0,0,0,0,0,0,0,7.48497391486591e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"g_Entamoeba",0.000329489291598023,0.000286635614475099,0.000582750582750583,0.000454373343430519,0.000137736303846286,0.000623324814560868,0.000882352941176471,0.00151196473080291,0.000915759933041209,0.00138220939759895,0.00120542768248383,0.00150851942527883,3.95929841232134e-05,7.52898659840386e-05,0,7.84075428056179e-05,0,0,0,0.000123662894948371,0,0.000401835754922488,0,0.000170881749829118,0.000255623721881391,0,0,0,0,0
"g_Enterocytozoon",0.000329489291598023,7.16589036187746e-05,0,0,3.44340759615716e-05,0,0.000359477124183007,0.00045658340880682,0.00015755009600709,0.000477360977521285,0.000309501702259362,0.000717164972673542,2.63953227488089e-05,0.000451739195904231,0,0,0,0.00106917566556185,1.20752529765499e-05,0,0,4.22985005181566e-05,0.000106570854393764,0.000170881749829118,0,0.000983445336830028,0,0,0,0
"g_Enteropsectra",0,0.000143317807237549,0,0,0.000103302227884715,6.23324814560868e-05,0.00196078431372549,0.00133232535684613,0.000679434789030575,0.00173132414235332,0.000499546607155462,0.00234933353117195,0.00131976613744045,0.00127992772172866,0.0033003300330033,3.9203771402809e-05,0,0.00566663102747781,0,0,0,8.45970010363133e-05,7.61220388526886e-05,0.000170881749829118,0,0.00573676446484183,0.000945179584120983,0,0.00100772589855559,0.0012202562538133
"g_Enterospora",0,0,0,0,0,0,0.000228758169934641,0.00029191398267977,0.000187090739008419,0.000206618930568915,0.000135746360640071,0.000263784817535096,0,0.00105405812377654,0,0,0,0.000320752699668556,0,0,0,0,0,0.000170881749829118,0,0,0,0,0,0
"g_Entodinium",0,0,0,0,0,0,4.90196078431373e-05,0.000104789634808123,9.84688100044311e-05,7.12479070927292e-05,4.88686898304256e-05,5.77029288358022e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"g_Entoloma",0,0,0,0,0,0,3.26797385620915e-05,7.48497391486591e-06,9.84688100044311e-06,0,5.42985442560285e-06,8.24327554797174e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"g_Entomoneis",0,0,0,0,0,0,0,0,9.84688100044311e-06,0,1.08597088512057e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"g_Entomophaga",0,0,0,0,0,0,0,2.24549217445977e-05,9.84688100044311e-06,1.42495814185458e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"g_Entomophthora",0.000329489291598023,0.00100322465066284,0.000582750582750583,0.000227186671715259,6.88681519231431e-05,0.00018699744436826,0.00127450980392157,0.00155687457429211,0.00119147260105362,0.00149620604894731,0.0017212638529161,0.00164041183404638,0.000131976613744045,0,0.000206270627062706,7.84075428056179e-05,0,0,0,0,0,0.000444134255440645,0,0.000512645249487355,0.000255623721881391,0,0,0,0.000335908632851864,0
"g_Entomortierella",0,0,0,0.000151457781143506,0.000103302227884715,0.000124664962912174,0.000490196078431373,0.000591312939274407,0.000758209837034119,0.000776602187310748,0.000733030347456385,0.000857300656989061,9.23836296208312e-05,0,0,0,0,0,0,0,0,0.000571029756995115,1.52244077705377e-05,0,0,0,0.000945179584120983,0,0,0
"g_Entophlyctis",5.49148819330038e-05,0.000573271228950197,0.000582750582750583,0.000605831124574025,0.000241038531731001,0.000249329925824347,0.00587418300653595,0.00369757711394376,0.00552410024124858,0.00413950340208756,0.00392035489528526,0.00478109981782361,0.000303546211611302,0.000978768257792501,0,0.000245023571267556,0,0,0,0.000123662894948371,0,0.000676776008290506,0,0.000341763499658237,0.00306748466257669,0.00213079822979839,0,0.000424448217317487,0,0.00061012812690665
"g_Entosiphon",0.000109829763866008,0,0,0,0,0,0,0,0,0,5.42985442560285e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"g_Entyloma",0,0,0,0,0,0,0,0,0,7.12479070927291e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"g_Epichloe",5.49148819330038e-05,0,0,0.000227186671715259,0,0,8.16993464052288e-06,0,9.84688100044311e-06,4.27487442556375e-05,2.17194177024114e-05,3.2973102191887e-05,9.23836296208312e-05,0,0,9.80094285070224e-06,0.0088339222614841,0.00106917566556185,2.41505059530997e-05,0,0.000109941456174587,0.000444134255440645,0.000456732233116132,0,0,0,0,0,0,0
"g_Epicoccum",0,0,0,0,0,0,4.90196078431373e-05,0.000112274608722989,0,1.42495814185458e-05,2.71492721280142e-05,9.89193065756609e-05,0,0,0,2.94028285521067e-05,0,0,0,0,0.000302339004480114,0,4.56732233116132e-05,0.000341763499658237,0,0,0,0,0,0
"g_Epinephelus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00134363453140746,0
"g_Epithele",0,0,0,7.57288905717531e-05,0,6.23324814560868e-05,0.000122549019607843,8.98196869783909e-05,0.000177243858007976,0.000178119767731823,0.000135746360640071,9.06760310276892e-05,0.00011877895236964,0,0,0,0,0,0,0,0,2.11492502590783e-05,0,0,0,0,0,0,0,0
"g_Eremomyces",0,0,0.000582750582750583,0,3.44340759615716e-05,0,0.000163398692810458,0.000269459060935173,0.000256018906011521,0.000256492465533825,0.000200904613747305,0.00018959533760335,0,0,0,1.96018857014045e-05,0,0.000106917566556185,0,0,0.00101695846961493,2.11492502590783e-05,1.52244077705377e-05,0,0,0,0,0,0,0
