"","CiA","CiB","CiC","CiD","CiE","CiF","HmA","HmB","HmC","HmD","HmE","HmF","MsA","MsB","MsC","MsD","MsE","MsF","PfA","PfB","PfC","PfD","PfE","PfF","ScA","ScB","ScC","ScD","ScE","ScF"
"g_Salinarchaeum",0,0,0,0,5.03626107977438e-05,4.23370025402202e-05,0.000249687890137328,0.000207272296577046,0.000542254108617669,0.000910194174757282,0.000265738995989757,0.000313636933885334,0,0.000228519195612431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"g_Salinigranum",0.000700231076255164,0.000159923236846314,0.000454545454545455,0.000162575191025849,5.03626107977438e-05,0,0.000582605076987099,8.88309842473055e-05,0.000125135563527154,0.000151699029126214,0.000169106633811664,0.000125454773554134,0.000137475941710201,0.000457038391224863,0,0.00226400236243725,0,0,0,0,0.0141868512110727,0,0,0,0,0,0.00232558139534884,0.000390015600624025,0,0
"g_Salinirubellus",0,0,0,8.12875955129247e-05,0,0,0.000166458593424886,0.000207272296577046,0.00029198298156336,0.000151699029126214,0.000169106633811664,0.000627273867770669,0,0,0,9.84348853233586e-05,0,0,0,0,0,0,4.56767003151692e-05,0,0,0,0,0,0,0
"g_Salinirubrum",0,0,0,0,0,0,8.32292967124428e-05,2.96103280824352e-05,4.17118545090515e-05,0,0,6.27273867770669e-05,0,0.000685557586837294,0,0,0,0,0,0,0.00173010380622837,0,0,0,0,0,0,0,0,0
"g_Salinirussus",0,0,0,8.12875955129247e-05,0,0,0,0,0,5.05663430420712e-05,0,6.27273867770669e-05,0,0,0,0,0,0,0,0,0,8.10438447199935e-05,0.000137030100945508,0,0,0,0,0,0,0
"g_Saliphagus",7.00231076255164e-05,0,0.000454545454545455,0,0,0.000550381033022862,0.000332917186849771,2.96103280824352e-05,8.34237090181029e-05,0.000101132686084142,7.24742716335701e-05,0.000439091707439468,0,0.122943327239488,0.0157894736842105,0.0284476818584506,0,0.0286415711947627,0,0.162820512820513,0.00207612456747405,0.0354972039873572,0.0397387292741972,0.0091324200913242,0.00298953662182362,0.0189896094589753,0,0.00117004680187207,0.0196335078534031,0.00734618916437098
"g_Staphylothermus",0,0,0,0,0,0,0,2.96103280824352e-05,0,0,4.83161810890467e-05,6.27273867770669e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"g_Stygiolobus",0,0,0,0,5.03626107977438e-05,0,0,0,0,0,2.41580905445234e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"g_Sulfodiicoccus",0,0,0,0,0,0.00012701100762066,8.32292967124428e-05,2.96103280824352e-05,0.000166847418036206,0,0.000120790452722617,0,0,0.000228519195612431,0,0,0,0,0,0,0,0,9.13534006303385e-05,0,0,0,0,0,0,0
"g_Sulfolobus",0,0,0,8.12875955129247e-05,5.03626107977438e-05,0.00012701100762066,0.000416146483562214,0.000236882624659481,0.000458830399599566,0.000202265372168285,0.000120790452722617,0.000250909547108267,0,0.00137111517367459,0.00087719298245614,0,0,0,0,0,0,0.000648350757759948,0.000502443703466862,0,0,0,0,0,0.00130890052356021,0.000918273645546373
"g_Sulfuracidifex",0,0,0,0,0,0,0,0,4.17118545090515e-05,0,0,0,0.000137475941710201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"g_Sulfurisphaera",0,0,0,0,0,0,0,0,4.17118545090515e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"g_Thermocladium",0,0,0,8.12875955129247e-05,5.03626107977438e-05,4.23370025402202e-05,8.32292967124428e-05,2.96103280824352e-05,4.17118545090515e-05,0.000101132686084142,4.83161810890467e-05,0.000125454773554134,0,0,0,0.000196869770646717,0,0,0,0,0,0,0,0.0015220700152207,0,0.000358294518093873,0,0,0,0
"g_Thermococcus",0.000700231076255164,0,0.000454545454545455,0.000569013168590473,0.00115834004834811,0.000804403048264183,0.00183104452767374,0.00145090607603932,0.00187703345290732,0.000960760517799353,0.00140116925158235,0.00244636808430561,0.000962331591971405,0.00251371115173675,0.00175438596491228,0.00068904419726351,0,0.00327332242225859,0.000392875851231011,0.00833333333333333,0.00311418685121107,0.0178296458383986,0.0159868451103092,0.0091324200913242,0,0.00107488355428162,0.00697674418604651,0.000390015600624025,0.00130890052356021,0.00459136822773186
"g_Thermofilum",0,0,0,0,0,0,0.000332917186849771,0.000148051640412176,0.000166847418036206,0.000202265372168285,0.00014494854326714,0.000125454773554134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"g_Thermogladius",0,0,0,0,0,0,0,2.96103280824352e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"g_Thermogymnomonas",0,0,0,0,0,4.23370025402202e-05,0.000249687890137328,2.96103280824352e-05,0.000125135563527154,0,7.24742716335701e-05,0.000125454773554134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"g_Thermoplasma",0.000350115538127582,0,0,0,5.03626107977438e-05,8.46740050804403e-05,0.0017478152309613,0.00121402345137984,0.000667389672144824,0.0010618932038835,0.000531477991979514,0.00169363944298081,0,0.00114259597806216,0,9.84348853233586e-05,0,0,0,0.000320512820512821,0,0,0.000365413602521354,0.0015220700152207,0,0,0,0,0,0
"g_Thermoproteus",0,0,0,0,0,4.23370025402202e-05,8.32292967124428e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"g_Thermosphaera",0,0,0,0,5.03626107977438e-05,0,8.32292967124428e-05,0,0,0.000101132686084142,2.41580905445234e-05,6.27273867770669e-05,0,0,0.00087719298245614,0.000393739541293434,0,0.000818330605564648,0,0,0,0,0,0,0,0,0,0,0,0
"g_Vulcanisaeta",0.000770254183880681,0.000159923236846314,0,0,0,0.000169348010160881,0.0017478152309613,0.000266492952741916,0.000125135563527154,0.000606796116504854,0.00028989708653428,0.00125454773554134,0,0.000228519195612431,0,9.84348853233586e-05,0,0,0.00392875851231011,0,0,8.10438447199935e-05,0.000685150504727538,0,0,0.00143317807237549,0,0,0.00130890052356021,0
"g_Zestosphaera",0,0,0,0,0,4.23370025402202e-05,8.32292967124428e-05,0,0,5.05663430420712e-05,2.41580905445234e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
